,user_id,post_created,followers,friends,statuses,label,cleaned_text,emotion_encoded,emotion
12809,18831261,2016-12-24 21:00:08+00:00,884,2389,57269,0,realdonaldtrump shut,3,anger
12810,145626605,2016-12-24 21:05:00+00:00,126,621,2111,0,please twitter comment,3,anger
12811,145626605,2016-12-24 21:13:06+00:00,126,621,2111,0,foxnews realdonaldtrump know big problem religious cant understand youre promo,1,joy
12812,145626605,2016-12-24 21:21:09+00:00,126,621,2111,0,cnn taking name thats reminiscent nazi russian joe mccarthy mr cohen etc amp congressional committee,3,anger
12813,29053403,2016-12-24 21:22:15+00:00,465,189,31009,0,rt tivon charger trash l,3,anger
12814,145626605,2016-12-24 21:30:15+00:00,126,621,2111,0,trump quote putin tweet slamming clintondemocrats unacceptablequoting putin see nina khrushchev msnbc today,3,anger
12815,145626605,2016-12-24 21:31:47+00:00,126,621,2111,0,trump quote putin tweet slamming clinton democrat trump accepts putin suggestion today nolt nolt nolt nonever,1,joy
12816,145626605,2016-12-24 21:32:43+00:00,126,621,2111,0,trump quote putin tweet slamming clinton democrat pin pal putinwhat he murderer,3,anger
12817,145626605,2016-12-24 21:34:41+00:00,126,621,2111,0,trump quote putin tweet slamming clinton democrat positive thing say putin 16 opponent,3,anger
12818,18831261,2016-12-24 21:35:08+00:00,884,2389,57269,0,realdonaldtrump shut,3,anger
12819,145626605,2016-12-24 21:37:44+00:00,126,621,2111,0,trump quote putin tweet slamming clinton democrat never agree giving one soldier life oftrump,3,anger
12820,1497350173,2016-12-24 21:39:22+00:00,640,445,52892,0,rt bleacherreport ice cube already recruited jason williams chauncey billups amp retired nba star,1,joy
12821,145626605,2016-12-24 21:40:38+00:00,126,621,2111,0,gingrich mock russia israel vote keep building house benny gop get u war,3,anger
12822,29053403,2016-12-24 21:41:14+00:00,465,189,31009,0,need w today cant record brown charge fuckin game man,3,anger
12823,145626605,2016-12-24 21:43:33+00:00,126,621,2111,0,opinion trump say wont putin election cyberhack im dreaming voice loud,1,joy
12824,145626605,2016-12-24 21:57:52+00:00,126,621,2111,0,washingtonpost first decision make based direction trump integrity gonethis great soldi,1,joy
12825,1497350173,2016-12-24 21:57:57+00:00,640,445,52892,0,one wish would wish wish,1,joy
12826,1497350173,2016-12-24 21:58:40+00:00,640,445,52892,0,rt chrismelberger intern sir one designer make christmas card fbi chief necessary favorite,1,joy
12827,145626605,2016-12-24 22:00:11+00:00,126,621,2111,0,thehill fox started slippery slope guy pee wee herman next hill bad enoughplease,4,fear
12828,145626605,2016-12-24 22:02:27+00:00,126,621,2111,0,looser evangelical jerry falwell buddy unfortunate garbage speaking jesus pretty mess never ha,0,sadness
12829,145626605,2016-12-24 22:08:51+00:00,126,621,2111,0,beach boy confirm theyre considering playing trump inauguration via huffpostent,1,joy
12830,29053403,2016-12-24 22:20:19+00:00,465,189,31009,0,there paint somewhere car wash time,4,fear
12831,18831261,2016-12-24 22:20:33+00:00,884,2389,57269,0,realdonaldtrump there lot stuff didnt think decided run president stop crooked con man,3,anger
12832,145626605,2016-12-24 22:20:56+00:00,126,621,2111,0,trump quote putin tweet slamming clinton democrat unforgivable sane american agree,3,anger
12833,145626605,2016-12-24 22:24:28+00:00,126,621,2111,0,msnbc 12242016 msnbc,3,anger
12834,3249600438,2016-12-24 22:26:12+00:00,235,185,22302,0,rt selenasmodel selena vacation finally home family texas go childrens hospital meet talk,1,joy
12835,145626605,2016-12-24 22:29:03+00:00,126,621,2111,0,morningjoe morning joe,1,joy
12836,145626605,2016-12-24 22:30:19+00:00,126,621,2111,0,trump reagan compare russia via msnbc bad move panajams lie amp shit,3,anger
12837,145626605,2016-12-24 22:31:26+00:00,126,621,2111,0,joe democratic party collapsed via msnbc agreeing putin lie dont fly know better,0,sadness
12838,145626605,2016-12-24 22:32:09+00:00,126,621,2111,0,joe democratic party collapsed via msnbc fool speaks dont worry usyoure fool,0,sadness
12839,145626605,2016-12-24 22:33:20+00:00,126,621,2111,0,joe democratic party collapsed via msnbc phil know youre lie amp crap network,0,sadness
12840,145626605,2016-12-24 22:34:22+00:00,126,621,2111,0,joe democratic party collapsed via msnbc joe amp putin agreeboth giving free advise dont care,0,sadness
12841,145626605,2016-12-24 22:36:00+00:00,126,621,2111,0,joe democratic party collapsed via msnbc gop president since 1960crooks lair war monger,0,sadness
12842,145626605,2016-12-24 22:37:15+00:00,126,621,2111,0,joe democratic party collapsed via msnbc mika act like shes slumber party smart,0,sadness
12843,145626605,2016-12-24 22:38:55+00:00,126,621,2111,0,morningjoe hoe many civilian u killgtgtgtgtgtgtgtgtgtgthow many russia kill talk america standing russia busy,3,anger
12844,145626605,2016-12-24 22:41:04+00:00,126,621,2111,0,morningjoe hastrump putin agreed already dont know knew thing going septoct,3,anger
12845,1497350173,2016-12-24 22:41:20+00:00,640,445,52892,0,rt goalhabits express ur feeling someone didnt go planned,1,joy
12846,18831261,2016-12-24 22:42:14+00:00,884,2389,57269,0,realdonaldtrump russia expert nina khrushcheva said trump playing right putin hand,1,joy
12847,18831261,2016-12-24 22:43:04+00:00,884,2389,57269,0,realdonaldtrump he fool he bully continued thats america deserves amp going take advantage,3,anger
12848,1497350173,2016-12-24 22:43:06+00:00,640,445,52892,0,rt nfl bill belichick 5th coach nfl history 200 win one team thats quite company,1,joy
12849,3249600438,2016-12-24 22:44:21+00:00,235,185,22302,0,kjapa literally hear voice one filter afshdhajsj,3,anger
12850,18831261,2016-12-24 22:45:17+00:00,884,2389,57269,0,realdonaldtrump long trump manipulated russia china take market share think know everything,3,anger
12851,18831261,2016-12-24 22:48:31+00:00,884,2389,57269,0,realdonaldtrump russian president referred presidentelect excellency putin aware trump massive ego obviously,1,joy
12852,3249600438,2016-12-24 22:49:58+00:00,235,185,22302,0,rt candicekp merry christmas ya filthy animal honestly truly love u guy,3,anger
12853,18831261,2016-12-24 22:50:10+00:00,884,2389,57269,0,briannafrost brianna,3,anger
12854,18831261,2016-12-24 23:01:55+00:00,884,2389,57269,0,morgfair merry christmas lovely lady wish could see youve decorated home,1,joy
12855,762433972273950725,2016-12-24 23:13:26+00:00,20,0,2143,0,youre one dream see must stephen spoke,3,anger
12856,18831261,2016-12-24 23:17:29+00:00,884,2389,57269,0,netanyahu im glad president barack obama veto bill stop mistreating palestinian act righteously,1,joy
12857,29053403,2016-12-24 23:27:52+00:00,465,189,31009,0,santana row,3,anger
12858,1497350173,2016-12-24 23:30:19+00:00,640,445,52892,0,rt patriot butler becomes first patriot player three takeaway game since 2009 stock watch h,1,joy
12859,18831261,2016-12-24 23:32:08+00:00,884,2389,57269,0,happy hanukkah,1,joy
12860,18831261,2016-12-24 23:40:56+00:00,884,2389,57269,0,family christmas day nothing liking im crazy alone,2,love
12861,18831261,2016-12-24 23:47:24+00:00,884,2389,57269,0,josinaanderson still game theyre trying distance chief order win division injury happen,3,anger
12862,18831261,2016-12-24 23:54:38+00:00,884,2389,57269,0,realdonaldtrump hide truth time time consider outrageous decision disclose tax return,3,anger
12863,18831261,2016-12-25 00:06:07+00:00,884,2389,57269,0,foaschatz new york jet lostnever mind lol,4,fear
12864,762433972273950725,2016-12-25 00:13:11+00:00,20,0,2143,0,fuck jesus christ,3,anger
12865,18831261,2016-12-25 00:24:12+00:00,884,2389,57269,0,feel sorry melaniatrump let realdonaldtrump orange cheeto reject climb sex,0,sadness
12866,18831261,2016-12-25 00:26:01+00:00,884,2389,57269,0,greggrosenthal aroundthenfl detroitlions lose last 2 game still make playoff,3,anger
12867,3249600438,2016-12-25 00:31:17+00:00,235,185,22302,0,rt keiynanlonsdale wishing merry christmas,1,joy
12868,3249600438,2016-12-25 00:31:46+00:00,235,185,22302,0,cameronhoodkin tiny cute,1,joy
12869,1497350173,2016-12-25 00:32:33+00:00,640,445,52892,0,got everything tell feel like,1,joy
12870,3249600438,2016-12-25 00:34:06+00:00,235,185,22302,0,fight stay awake long enough dinner,4,fear
12871,1497350173,2016-12-25 00:37:43+00:00,640,445,52892,0,normal ppl double chin triple chin smh,1,joy
12872,1497350173,2016-12-25 00:43:23+00:00,640,445,52892,0,4 year old probably best year life responsibility still cute everybody loved,1,joy
12873,18831261,2016-12-25 00:53:00+00:00,884,2389,57269,0,realdonaldtrump thought many lie administration caught telling time president,3,anger
12874,2780518314,2016-12-25 00:53:34+00:00,11,13,1819,0,mostrequestlive jaymacradio onairromeo giphy mostrequestedlive idontwannaliveforever zayn taylor,1,joy
12875,2780518314,2016-12-25 00:56:37+00:00,11,13,1819,0,mostrequestlive idontwannaliveforever zayn taylor,1,joy
12876,18831261,2016-12-25 00:56:47+00:00,884,2389,57269,0,cthagod youll discus use name god god eventually ready merry christmas,1,joy
12877,1497350173,2016-12-25 01:07:48+00:00,640,445,52892,0,relatable,1,joy
12878,762433972273950725,2016-12-25 01:13:14+00:00,20,0,2143,0,yhvh cool guy reliable friend,1,joy
12879,18831261,2016-12-25 01:13:51+00:00,884,2389,57269,0,rolandsmartin detroitlions lost 16 game 2008 season hoping brown would tie damn charger,0,sadness
12880,29053403,2016-12-25 01:21:42+00:00,465,189,31009,0,raaaaaiiiddeeerrrrssss really lost,0,sadness
12881,29053403,2016-12-25 01:33:19+00:00,465,189,31009,0,raider backup,3,anger
12882,1497350173,2016-12-25 01:35:23+00:00,640,445,52892,0,rt dory rain drop drop top running lobby need stop stop,3,anger
12883,29053403,2016-12-25 01:52:57+00:00,465,189,31009,0,juuuuuumad saveahoejoe,3,anger
12884,490044008,2016-12-25 02:10:00+00:00,1849,561,86352,0,rt okaystardust heartbreaking art musetapstudios instagram,1,joy
12885,762433972273950725,2016-12-25 02:13:16+00:00,20,0,2143,0,look like good timing,1,joy
12886,490044008,2016-12-25 02:17:44+00:00,1849,561,86352,0,moimori later better state mind nervous esok final exam tak habis study lagi,4,fear
12887,490044008,2016-12-25 02:18:38+00:00,1849,561,86352,0,wait new sid meier game living rock,1,joy
12888,490044008,2016-12-25 02:19:02+00:00,1849,561,86352,0,rafshan final fantasy 15 pc,1,joy
12889,2780518314,2016-12-25 02:19:55+00:00,11,13,1819,0,mostrequestlive onairromeo mostrequestedlive idontwannaliveforever zayn taylor,1,joy
12890,1458225506,2016-12-25 02:26:03+00:00,1197,701,61856,0,usernathanbishop,1,joy
12891,1458225506,2016-12-25 02:26:04+00:00,1197,701,61856,0,go green glazing,1,joy
12892,2780518314,2016-12-25 02:27:34+00:00,11,13,1819,0,mostrequestlive mostrequestedlive idontwannaliveforever zayn taylor,1,joy
12893,490044008,2016-12-25 02:44:59+00:00,1849,561,86352,0,rt azfarovski would rather,3,anger
12894,490044008,2016-12-25 02:45:22+00:00,1849,561,86352,0,fdzrnsyfq fad macam every week je birthday kau,1,joy
12895,18831261,2016-12-25 02:49:28+00:00,884,2389,57269,0,mrgeorgewallace really tough commentator make sound like good game hard work,1,joy
12896,2780518314,2016-12-25 02:58:34+00:00,11,13,1819,0,mostrequestlive plz play pppmostrequestedlive idontwannaliveforever zayn taylor,1,joy
12897,1458225506,2016-12-25 03:01:34+00:00,1197,701,61856,0,go green glazing geelong vic,1,joy
12898,1458225506,2016-12-25 03:01:34+00:00,1197,701,61856,0,go green glazing geelong vic,1,joy
12899,1458225506,2016-12-25 03:01:35+00:00,1197,701,61856,0,go green glazing geelong vic,1,joy
12900,1458225506,2016-12-25 03:01:36+00:00,1197,701,61856,0,usermcgpavers,1,joy
12901,1458225506,2016-12-25 03:01:36+00:00,1197,701,61856,0,mcg pavers,3,anger
12902,1458225506,2016-12-25 03:01:37+00:00,1197,701,61856,0,mcg pavers,3,anger
12903,18831261,2016-12-25 03:10:04+00:00,884,2389,57269,0,im afraid lion gon na struggle stopping run scoring red zone play cowboy mnf nfl,4,fear
12904,762433972273950725,2016-12-25 03:13:20+00:00,20,0,2143,0,1 zayin dick hebrewslang,3,anger
12905,490044008,2016-12-25 03:19:55+00:00,1849,561,86352,0,really sure single people give best relationship advice ever ironic may sound,1,joy
12906,490044008,2016-12-25 03:20:52+00:00,1849,561,86352,0,rt nocturnaltapir peopleare literally sleeping road side trash low cost homesmaybe,0,sadness
12907,490044008,2016-12-25 03:21:14+00:00,1849,561,86352,0,nocturnaltapir sacrifice need made ancient one dear tapir,1,joy
12908,490044008,2016-12-25 03:28:58+00:00,1849,561,86352,0,people even put,3,anger
12909,18831261,2016-12-25 03:49:20+00:00,884,2389,57269,0,cant believe sorry as houstontexans beat lion earlier season nflsaturday,1,joy
12910,490044008,2016-12-25 03:53:53+00:00,1849,561,86352,0,ahmdariff late vote,3,anger
12911,490044008,2016-12-25 03:58:08+00:00,1849,561,86352,0,maaaake wish come trueee waaaant christmas youuu,1,joy
12912,490044008,2016-12-25 04:00:47+00:00,1849,561,86352,0,original movie prop lightsaber sold auction 240000 malaysian ringgit around rm107 juta hiks,1,joy
12913,490044008,2016-12-25 04:01:22+00:00,1849,561,86352,0,lukkhiruddin awak salah account ke ni macam better share main account je,1,joy
12914,490044008,2016-12-25 04:02:46+00:00,1849,561,86352,0,actually poorly designed saber though lol activation switch big rectangular box restricts grip motion,3,anger
12915,490044008,2016-12-25 04:03:54+00:00,1849,561,86352,0,year dad golf caddy taught anything need held firm grip made smooth amp unobstructed,1,joy
12916,490044008,2016-12-25 04:08:08+00:00,1849,561,86352,0,kozilekk need avoid touching fuse box holding specific angle also bigger lower grip,4,fear
12917,1458225506,2016-12-25 04:10:06+00:00,1197,701,61856,0,bike barcelona rental,1,joy
12918,1458225506,2016-12-25 04:10:06+00:00,1197,701,61856,0,bike barcelona rental,1,joy
12919,1458225506,2016-12-25 04:10:07+00:00,1197,701,61856,0,usergarage door repair wood cross,3,anger
12920,762433972273950725,2016-12-25 04:13:14+00:00,20,0,2143,0,louis could morningstar would thank,1,joy
12921,18831261,2016-12-25 04:14:23+00:00,884,2389,57269,0,rapsheet long bengal finally relieve marvin lewis head coaching duty,1,joy
12922,18831261,2016-12-25 04:15:11+00:00,884,2389,57269,0,foaschatz thats reason follow twitter account,1,joy
12923,18831261,2016-12-25 04:26:21+00:00,884,2389,57269,0,gotten christmas gift would wanted clothes antidepressant appetite suppressant sleeping pill,1,joy
12924,3249600438,2016-12-25 04:54:14+00:00,235,185,22302,0,fell asleep anyways flop anyways let,4,fear
12925,3249600438,2016-12-25 04:56:43+00:00,235,185,22302,0,barry iris invented soulmate trope domestic found loved across literal time space,2,love
12926,490044008,2016-12-25 05:07:25+00:00,1849,561,86352,0,shipping sampai 300 ringgit ni much frugal student as,1,joy
12927,490044008,2016-12-25 05:07:38+00:00,1849,561,86352,0,azierahani hahaha guess unbiased liddat,1,joy
12928,3249600438,2016-12-25 05:12:42+00:00,235,185,22302,0,bellamy clarke could write mla format essay love a1 development canonically others weakness,1,joy
12929,762433972273950725,2016-12-25 05:13:21+00:00,20,0,2143,0,yeah demifiends cool slays god get cursed infinite reincarnation,0,sadness
12930,3249600438,2016-12-25 05:16:16+00:00,235,185,22302,0,would literally die keep groundedalways call needed,3,anger
12931,1458225506,2016-12-25 05:17:34+00:00,1197,701,61856,0,userchachead,3,anger
12932,3249600438,2016-12-25 05:17:50+00:00,235,185,22302,0,took long pick bellarke vine ended one ive posted million time ok,1,joy
12933,3249600438,2016-12-25 05:18:11+00:00,235,185,22302,0,adclaidekanes god there many good one tho im really dead inside,0,sadness
12934,18831261,2016-12-25 05:23:28+00:00,884,2389,57269,0,realdonaldtrump one unpopular president going office spin lyingdonaldtrump,3,anger
12935,3249600438,2016-12-25 05:29:19+00:00,235,185,22302,0,clary isabelle let soft sapphics rise love amp trust implicitly every interaction gay,2,love
12936,3249600438,2016-12-25 05:34:40+00:00,235,185,22302,0,wally artemis literally badass sweetheart love wanted domestic happy,1,joy
12937,18831261,2016-12-25 05:37:50+00:00,884,2389,57269,0,rt cnnbrk russian military plane 83 passenger amp 8 crew member disappeared radar official tell staterun medium,0,sadness
12938,3249600438,2016-12-25 05:38:13+00:00,235,185,22302,0,omg im exhausted let finish thread work tomorrow goodnight yall,0,sadness
12939,3249600438,2016-12-25 05:40:31+00:00,235,185,22302,0,oh happy hanukkah merry christmas hope yall wonderful day ur family member kind,1,joy
12940,18831261,2016-12-25 05:50:56+00:00,884,2389,57269,0,sometimes get depressed dont know go yahweh elohim yahshua,0,sadness
12941,18831261,2016-12-25 05:52:07+00:00,884,2389,57269,0,impossible foolish talk shit youre detroitlions fan nfl mnf,3,anger
12942,1497350173,2016-12-25 05:54:59+00:00,640,445,52892,0,rt famouslos32 told yall kyrieirving geezus nephew,1,joy
12943,18831261,2016-12-25 06:13:06+00:00,884,2389,57269,0,onesedonia watched whataboutbob wanted richard dreyfus successful attempt kill bill murray lol,1,joy
12944,762433972273950725,2016-12-25 06:13:11+00:00,20,0,2143,0,oh yes criminal record thing illegal ive done absolutely killin dancefloor haha kidding ive killed man,3,anger
12945,1497350173,2016-12-25 06:18:18+00:00,640,445,52892,0,rt icyshvwty might leave damn self 2016 im tired dumbass,0,sadness
12946,18831261,2016-12-25 06:18:30+00:00,884,2389,57269,0,honeybaked sliced turkey really good thanks friend sharon bringing day,1,joy
12947,18831261,2016-12-25 06:20:52+00:00,884,2389,57269,0,think kanye encouraging realdonaldtrump take medication trump taking med everyday,1,joy
12948,1497350173,2016-12-25 06:21:06+00:00,640,445,52892,0,rt omagill98 annoys u talk someone month amp one day stop talking u u u devil,3,anger
12949,18831261,2016-12-25 06:22:59+00:00,884,2389,57269,0,rt sandralsimmons realdonaldtrump youre little manchild wonder world doesnt respect look mirror read,1,joy
12950,18831261,2016-12-25 06:24:56+00:00,884,2389,57269,0,rt dianahollins read hypocrite trump tweet cia two year ago compare said today schitzo,3,anger
12951,18831261,2016-12-25 06:26:31+00:00,884,2389,57269,0,rt jamesefinch dont enough xanax planet deal psychotrump,3,anger
12952,2369443141,2016-12-25 06:26:51+00:00,111,249,780,0,yall dont even get started,1,joy
12953,1458225506,2016-12-25 06:29:10+00:00,1197,701,61856,0,usersteroids15,3,anger
12954,1458225506,2016-12-25 06:29:12+00:00,1197,701,61856,0,usersapience11,1,joy
12955,1458225506,2016-12-25 06:29:13+00:00,1197,701,61856,0,usersteroids15,3,anger
12956,18831261,2016-12-25 06:31:37+00:00,884,2389,57269,0,realdonaldtrump commanderinchief think called malignant narcissist sociopath psychodonaldtrump,0,sadness
12957,490044008,2016-12-25 06:35:19+00:00,1849,561,86352,0,rt prozdkp start new game meet character know going betray,3,anger
12958,18831261,2016-12-25 06:37:05+00:00,884,2389,57269,0,nate13burleson still love back detroit man,3,anger
12959,490044008,2016-12-25 06:39:16+00:00,1849,561,86352,0,cat none,3,anger
12960,490044008,2016-12-25 06:39:51+00:00,1849,561,86352,0,none,3,anger
12961,18831261,2016-12-25 06:40:07+00:00,884,2389,57269,0,sirthompsonn prince better musician michael jackson better dancer,1,joy
12962,18831261,2016-12-25 06:42:22+00:00,884,2389,57269,0,deionsanders cant believe told dude team gon na one game playoff lol truth nflchannel,3,anger
12963,1458225506,2016-12-25 07:04:09+00:00,1197,701,61856,0,usersapience11,1,joy
12964,762433972273950725,2016-12-25 07:13:19+00:00,20,0,2143,0,partner must defeat yhvh,3,anger
12965,490044008,2016-12-25 07:13:31+00:00,1849,561,86352,0,rt prozdkp nature documentary narrator,1,joy
12966,490044008,2016-12-25 07:14:06+00:00,1849,561,86352,0,voice amazingggg wish handsome voice,1,joy
12967,18831261,2016-12-25 07:15:48+00:00,884,2389,57269,0,bobbidean youll make great mom youre ready lot smile lot love,1,joy
12968,490044008,2016-12-25 07:21:40+00:00,1849,561,86352,0,puteih hug,3,anger
12969,18831261,2016-12-25 07:22:03+00:00,884,2389,57269,0,sleep aint messing tonight want nothing ill change mind get rest,3,anger
12970,18831261,2016-12-25 07:25:24+00:00,884,2389,57269,0,type lol im really laughing loud type lol im chuckling know find something humorous,1,joy
12971,18831261,2016-12-25 07:28:22+00:00,884,2389,57269,0,bobbidean always get hot salsa eat mexican food lol,2,love
12972,145626605,2016-12-25 07:36:43+00:00,126,621,2111,0,thehill thank mr caring law congress care,2,love
12973,1458225506,2016-12-25 07:39:07+00:00,1197,701,61856,0,userbeerraugh,3,anger
12974,1458225506,2016-12-25 07:39:09+00:00,1197,701,61856,0,beerraugh,3,anger
12975,1458225506,2016-12-25 07:39:10+00:00,1197,701,61856,0,userpaveraid01,1,joy
12976,145626605,2016-12-25 07:47:03+00:00,126,621,2111,0,tedcruz netanyahu mr cruz never worked u last year know work netanyahu,3,anger
12977,490044008,2016-12-25 07:47:45+00:00,1849,561,86352,0,know im gon na take easy start small buy lightsaber thats cheaper save money buy one cost 3000,1,joy
12978,490044008,2016-12-25 07:49:03+00:00,1849,561,86352,0,satisfying start bottom make way top instead downgrading time,1,joy
12979,145626605,2016-12-25 07:50:08+00:00,126,621,2111,0,arimelber many u concern person cant bury questionable behavior like f,4,fear
12980,1458225506,2016-12-25 07:54:33+00:00,1197,701,61856,0,6 people followed 6 people unfollowed automatically checked,4,fear
12981,145626605,2016-12-25 07:58:48+00:00,126,621,2111,0,thehill swamp swamp,4,fear
12982,145626605,2016-12-25 08:01:49+00:00,126,621,2111,0,politicomag mean like trump,3,anger
12983,490044008,2016-12-25 08:03:47+00:00,1849,561,86352,0,rt tokyootakumode watch ajin,1,joy
12984,145626605,2016-12-25 08:08:45+00:00,126,621,2111,0,politico restore back always bad putin leader like watchwhat nikita khr,3,anger
12985,18831261,2016-12-25 08:11:43+00:00,884,2389,57269,0,people supposed grow mature year ive standing still quite time except gaining weight lol,1,joy
12986,1458225506,2016-12-25 08:13:05+00:00,1197,701,61856,0,userrussell121,1,joy
12987,1458225506,2016-12-25 08:13:06+00:00,1197,701,61856,0,userhomemortgage9,1,joy
12988,1458225506,2016-12-25 08:13:06+00:00,1197,701,61856,0,userbeauroderic,1,joy
12989,762433972273950725,2016-12-25 08:13:16+00:00,20,0,2143,0,aleph tried 20 backflips oh pulled perfectly hot damn,2,love
12990,145626605,2016-12-25 08:18:56+00:00,126,621,2111,0,think trump ever seen person color christmas great new bad,1,joy
12991,145626605,2016-12-25 08:26:31+00:00,126,621,2111,0,jmlg05 trumpsuperpac joehnewyork realdonaldtrump joke moron broken law past three week,3,anger
12992,145626605,2016-12-25 08:27:49+00:00,126,621,2111,0,say nra make country sad,0,sadness
12993,145626605,2016-12-25 08:31:49+00:00,126,621,2111,0,isnt drudge born outside garbage container,3,anger
12994,145626605,2016-12-25 08:34:43+00:00,126,621,2111,0,tucker respect anyone nott even,1,joy
12995,490044008,2016-12-25 08:35:21+00:00,1849,561,86352,0,hurelainn checked day ago still sure though haha 40 lightsaber insane fishy,3,anger
12996,490044008,2016-12-25 08:36:45+00:00,1849,561,86352,0,know company prospering one cybertrooper post vague deceitful comment lol,3,anger
12997,145626605,2016-12-25 08:37:19+00:00,126,621,2111,0,act like joke everyday,1,joy
12998,145626605,2016-12-25 08:43:30+00:00,126,621,2111,0,trump claim nbc purposely misquoted nuclear comment u president cant argue misquote regarding nuke,3,anger
12999,145626605,2016-12-25 08:45:49+00:00,126,621,2111,0,realdonaldtrump nbcnews lair folk dont get,3,anger
13000,18831261,2016-12-25 08:47:35+00:00,884,2389,57269,0,one thing depression robs certain degree sense humor,3,anger
13001,145626605,2016-12-25 08:49:12+00:00,126,621,2111,0,realdonaldtrump whats crazy trump voter eventually understand putinnuke issue look,1,joy
13002,145626605,2016-12-25 08:52:36+00:00,126,621,2111,0,realdonaldtrump seriously think putin ever lose even opponent 3000000 vote,3,anger
13003,18831261,2016-12-25 08:52:46+00:00,884,2389,57269,0,didnt make parent proud adult still loved,1,joy
13004,145626605,2016-12-25 08:53:55+00:00,126,621,2111,0,realdonaldtrump thats different foundation door knob,3,anger
13005,145626605,2016-12-25 08:54:47+00:00,126,621,2111,0,better wear life vest congress,1,joy
13006,18831261,2016-12-25 08:55:41+00:00,884,2389,57269,0,realdonaldtrump merry christmas pussy pulling race baiting lying as bastard lyingdonaldtrump,3,anger
13007,145626605,2016-12-25 08:57:08+00:00,126,621,2111,0,perfect lie,1,joy
13008,145626605,2016-12-25 09:00:47+00:00,126,621,2111,0,true propaganda release joe amp mika work msnbc location propaganda mill miller,3,anger
13009,145626605,2016-12-25 09:05:57+00:00,126,621,2111,0,msnbc cant compare past 44 pres trump totaled trump type issue 44,1,joy
13010,145626605,2016-12-25 09:08:04+00:00,126,621,2111,0,hey boy youll lose period anything touch trump lose,1,joy
13011,145626605,2016-12-25 09:12:15+00:00,126,621,2111,0,thing hold contrast michelle amp family next ampi cant say,3,anger
13012,145626605,2016-12-25 09:14:21+00:00,126,621,2111,0,list people depts,3,anger
13013,145626605,2016-12-25 09:16:02+00:00,126,621,2111,0,kristyjarvis123 kathy youll get one thing correst hc server hacked,3,anger
13014,145626605,2016-12-25 09:16:38+00:00,126,621,2111,0,kristyjarvis123 good cause want,1,joy
13015,145626605,2016-12-25 09:17:37+00:00,126,621,2111,0,vote4trumpprez kristyjarvis123 realdonaldtrump get,1,joy
13016,1458225506,2016-12-25 09:22:32+00:00,1197,701,61856,0,userpromontoryclub1,1,joy
13017,1458225506,2016-12-25 09:22:33+00:00,1197,701,61856,0,userfoodsettle,1,joy
13018,1458225506,2016-12-25 09:22:34+00:00,1197,701,61856,0,usergarage door repair canoga park,1,joy
13019,1458225506,2016-12-25 09:22:34+00:00,1197,701,61856,0,usergarage door repair canoga park,1,joy
13020,1458225506,2016-12-25 09:58:04+00:00,1197,701,61856,0,userruchirajput,1,joy
13021,1458225506,2016-12-25 09:58:05+00:00,1197,701,61856,0,park,1,joy
13022,1458225506,2016-12-25 09:58:05+00:00,1197,701,61856,0,userruchirajput,1,joy
13023,490044008,2016-12-25 10:00:45+00:00,1849,561,86352,0,like day ago obsessed figurine ever tweet sword saber,3,anger
13024,490044008,2016-12-25 10:01:33+00:00,1849,561,86352,0,wmali obvious,1,joy
13025,490044008,2016-12-25 10:04:43+00:00,1849,561,86352,0,meetthebatman ive never bdsm,3,anger
13026,490044008,2016-12-25 10:07:04+00:00,1849,561,86352,0,meetthebatman nooope still bdsm,3,anger
13027,762433972273950725,2016-12-25 10:13:15+00:00,20,0,2143,0,aleph furiously danced around,3,anger
13028,1458225506,2016-12-25 10:31:33+00:00,1197,701,61856,0,park,1,joy
13029,1458225506,2016-12-25 10:31:33+00:00,1197,701,61856,0,home mortgage,1,joy
13030,1458225506,2016-12-25 10:31:34+00:00,1197,701,61856,0,userpinecrest03,1,joy
13031,1458225506,2016-12-25 10:31:34+00:00,1197,701,61856,0,park,1,joy
13032,1458225506,2016-12-25 10:31:35+00:00,1197,701,61856,0,park,1,joy
13033,18831261,2016-12-25 10:50:26+00:00,884,2389,57269,0,tried sleep thing didnt work yet first dont succeed try try ill try little,1,joy
13034,1458225506,2016-12-25 11:07:05+00:00,1197,701,61856,0,desert classic mustang,1,joy
13035,490044008,2016-12-25 11:34:48+00:00,1849,561,86352,0,rt vnndrws merry christmas gift,1,joy
13036,490044008,2016-12-25 11:35:29+00:00,1849,561,86352,0,hahaha attack titan season 2 whats declaration independence canned sardine,1,joy
13037,18831261,2016-12-25 11:37:42+00:00,884,2389,57269,0,odds scandal free administration realdonaldtrump slim none ill bet,3,anger
13038,490044008,2016-12-25 11:38:58+00:00,1849,561,86352,0,highzyl private serverwith brazilian dude cheating,3,anger
13039,490044008,2016-12-25 11:40:02+00:00,1849,561,86352,0,highzyl ill buy want play,3,anger
13040,490044008,2016-12-25 11:41:24+00:00,1849,561,86352,0,highzyl alrighty,1,joy
13041,490044008,2016-12-25 11:44:49+00:00,1849,561,86352,0,wmali highzyl dumb portal sorry,0,sadness
13042,490044008,2016-12-25 11:44:49+00:00,1849,561,86352,0,wmali highzyl dumb portal sorry,0,sadness
13043,1458225506,2016-12-25 12:08:19+00:00,1197,701,61856,0,liangxue following twitter thank liangxue say hello anytime rea,1,joy
